Genus,species,,type,Synonym,other,Origin,Version,Source,NCBI Tax ID,URL,Ensembl
Pseudogymnoascus,sp.,,VKM F-4516 (FW-969),,,,,Ensembl,1420910,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/pseudogymnoascus_sp_vkm_f_4516_fw_969_/pep/Pseudogymnoascus_sp_vkm_f_4516_fw_969_.DG11.pep.all.fa.gz,fungi_ascomycota2_collection
Pseudogymnoascus,sp.,,VKM F-4517 (FW-2822),,,,,Ensembl,1420911,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/pseudogymnoascus_sp_vkm_f_4517_fw_2822_/pep/Pseudogymnoascus_sp_vkm_f_4517_fw_2822_.DG13.pep.all.fa.gz,fungi_ascomycota2_collection
Pseudogymnoascus,sp.,,VKM F-4518 (FW-2643),,,,,Ensembl,1420913,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/pseudogymnoascus_sp_vkm_f_4518_fw_2643_/pep/Pseudogymnoascus_sp_vkm_f_4518_fw_2643_.DG36.pep.all.fa.gz,fungi_ascomycota2_collection
Pseudogymnoascus,sp.,,VKM F-4519 (FW-2642),,,,,Ensembl,1420914,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/pseudogymnoascus_sp_vkm_f_4519_fw_2642_/pep/Pseudogymnoascus_sp_vkm_f_4519_fw_2642_.DG38.pep.all.fa.gz,fungi_ascomycota2_collection
Pseudogymnoascus,sp.,,VKM F-4520 (FW-2644),,,,,Ensembl,1420915,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/pseudogymnoascus_sp_vkm_f_4520_fw_2644_/pep/Pseudogymnoascus_sp_vkm_f_4520_fw_2644_.DG39.pep.all.fa.gz,fungi_ascomycota2_collection
Pseudogymnoascus,sp.,,WSF 3629,,,,,Ensembl,1622147,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/pseudogymnoascus_sp_wsf_3629/pep/Pseudogymnoascus_sp_wsf_3629.ASM166258v1.pep.all.fa.gz,fungi_ascomycota3_collection
Pseudogymnoascus,verrucosus,,,,,,,Ensembl,342668,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/pseudogymnoascus_verrucosus/pep/Pseudogymnoascus_verrucosus.ASM166265v1.pep.all.fa.gz,fungi_ascomycota3_collection
Pseudoloma,neurophilia,,,,,,,Ensembl,146866,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_microsporidia1_collection/pseudoloma_neurophilia/pep/Pseudoloma_neurophilia.ASM143216v1.pep.all.fa.gz,fungi_microsporidia1_collection
Pseudozyma,hubeiensis,,SY62,,,,,Ensembl,1305764,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/pseudozyma_hubeiensis_sy62/pep/Pseudozyma_hubeiensis_sy62.ASM40351v1.pep.all.fa.gz,fungi_basidiomycota1_collection
Puccinia,graminis,,,,,,,Ensembl,418459,ftp.ensemblgenomes.org/pub/fungi/current/fasta/puccinia_graminis/pep/Puccinia_graminis.ASM14992v1.pep.all.fa.gz,
Puccinia,graminis,,Ug99,,,,,Ensembl,1040990,ftp.ensemblgenomes.org/pub/fungi/current/fasta/puccinia_graminisug99/pep/Puccinia_graminisug99.v1.pep.all.fa.gz,
Puccinia,sorghi,,,,,,,Ensembl,27349,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/puccinia_sorghi/pep/Puccinia_sorghi.ASM126337v1.pep.all.fa.gz,fungi_basidiomycota1_collection
Puccinia,striiformis,f. sp. tritici,PST-130,,,BROAD,,Ensembl,875184,ftp.ensemblgenomes.org/pub/fungi/current/fasta/puccinia_striiformis/pep/Puccinia_striiformis.PST-130_1.0.pep.all.fa.gz,
Puccinia,striiformis,f. sp. tritici,PST-78,,,,,Ensembl,1165861,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/puccinia_striiformis_f_sp_tritici_pst_78/pep/Puccinia_striiformis_f_sp_tritici_pst_78.P_striiformis_V1.pep.all.fa.gz,fungi_basidiomycota1_collection
Puccinia,triticina,,,,str. race 130 ,,,Ensembl,630390,ftp.ensemblgenomes.org/pub/fungi/current/fasta/puccinia_triticina/pep/Puccinia_triticina.ASM15152v1.pep.all.fa.gz,
Punctularia,strigosozonata,,HHB-11173 SS5,,,,,Ensembl,741275,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/punctularia_strigosozonata_hhb_11173_ss5/pep/Punctularia_strigosozonata_hhb_11173_ss5.Punctularia_strigosozonata_v1.0.pep.all.fa.gz,fungi_basidiomycota1_collection
Purpureocillium,lilacinum,,,,,,,Ensembl,33203,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/purpureocillium_lilacinum/pep/Purpureocillium_lilacinum.ASM165320v1.pep.all.fa.gz,fungi_ascomycota3_collection
Pyrenochaeta,sp.,,DS3sAY3a,,,,,Ensembl,765867,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/pyrenochaeta_sp_ds3say3a/pep/Pyrenochaeta_sp_ds3say3a.Pyrsp1.pep.all.fa.gz,fungi_ascomycota3_collection
Pyrenophora,teres,,,,,,,Ensembl,861557,ftp.ensemblgenomes.org/pub/fungi/current/fasta/pyrenophora_teres/pep/Pyrenophora_teres.GCA_000166005.1.pep.all.fa.gz,
Pyrenophora,tritici-repentis,,,,,,,Ensembl,426418,ftp.ensemblgenomes.org/pub/fungi/current/fasta/pyrenophora_triticirepentis/pep/Pyrenophora_triticirepentis.GCA_000149985.1.pep.all.fa.gz,
Pyronema,omphalodes,,CBS 100304,,,,,Ensembl,1076935,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/pyronema_omphalodes_cbs_100304/pep/Pyronema_omphalodes_cbs_100304.Pcon_v1.pep.all.fa.gz,fungi_ascomycota3_collection
Rachicladosporium,antarcticum,,,,,,,Ensembl,1507870,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/rachicladosporium_antarcticum/pep/Rachicladosporium_antarcticum.ASM207706v1.pep.all.fa.gz,fungi_ascomycota3_collection
Rasamsonia,emersonii,,CBS 393.64,,,,,Ensembl,1408163,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/rasamsonia_emersonii_cbs_393_64/pep/Rasamsonia_emersonii_cbs_393_64.ASM96859v1.pep.all.fa.gz,fungi_ascomycota2_collection
Rhinocladiella,mackenziei,,CBS 650.93,,,,,Ensembl,1442369,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/rhinocladiella_mackenziei_cbs_650_93/pep/Rhinocladiella_mackenziei_cbs_650_93.Rhin_mack_CBS_650_93_V1.pep.all.fa.gz,fungi_ascomycota2_collection
Rhizoctonia,solani,,,,,,,Ensembl,456999,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/rhizoctonia_solani/pep/Rhizoctonia_solani.AG22IIIB.pep.all.fa.gz,fungi_basidiomycota1_collection
Rhizoctonia,solani,,123E,,,,,Ensembl,1423351,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/rhizoctonia_solani_123e/pep/Rhizoctonia_solani_123e.Rhizoctonia_solani_123E_v1.pep.all.fa.gz,fungi_basidiomycota1_collection
Rhizoctonia,solani,,AG-1 IA,,,,,Ensembl,983506,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/rhizoctonia_solani_ag_1_ia/pep/Rhizoctonia_solani_ag_1_ia.Rhisol_AG1IA_1.0.pep.all.fa.gz,fungi_basidiomycota1_collection
Rhizoctonia,solani,,AG-1 IB,,,,,Ensembl,1108050,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/rhizoctonia_solani_ag_1_ib/pep/Rhizoctonia_solani_ag_1_ib.ASM35025v1.pep.all.fa.gz,fungi_basidiomycota1_collection
Rhizoctonia,solani,,AG-3 Rhs1AP,,,,,Ensembl,1086054,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/rhizoctonia_solani_ag_3_rhs1ap/pep/Rhizoctonia_solani_ag_3_rhs1ap.Rhizoctonia_solani_AG-3.pep.all.fa.gz,fungi_basidiomycota1_collection
Rhizoctonia,solani,,AG-8 WAC10335,,,,,Ensembl,1287689,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/rhizoctonia_solani_ag_8_wac10335/pep/Rhizoctonia_solani_ag_8_wac10335.RSAG8-1.V1.pep.all.fa.gz,fungi_basidiomycota1_collection
Rhizophagus,irregularis,,DAOM 181602 ,,,,,Ensembl,747089,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_mucoromycota1_collection/rhizophagus_irregularis_daom_181602_gca_000439145/pep/Rhizophagus_irregularis_daom_181602_gca_000439145.Gloin1.pep.all.fa.gz,fungi_mucoromycota1_collection
Rhizophagus,irregularis,,DAOM 197198w ,,,,,Ensembl,1432141,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_mucoromycota1_collection/rhizophagus_irregularis_daom_197198w_gca_000597685/pep/Rhizophagus_irregularis_daom_197198w_gca_000597685.Rir.pep.all.fa.gz,fungi_mucoromycota1_collection
Rhizopogon,vesiculosus,,,,,,,Ensembl,180088,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/rhizopogon_vesiculosus/pep/Rhizopogon_vesiculosus.Rves_AM-OR11-056_1.0.pep.all.fa.gz,fungi_basidiomycota1_collection
Rhizopogon,vinicolor,,AM-OR11-026,,,,,Ensembl,1314800,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/rhizopogon_vinicolor_am_or11_026/pep/Rhizopogon_vinicolor_am_or11_026.Rhivi1.pep.all.fa.gz,fungi_basidiomycota1_collection
Rhizopus,delemar,,RA 99-880,,,BROAD,,Ensembl,246409,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_mucoromycota1_collection/rhizopus_delemar_ra_99_880/pep/Rhizopus_delemar_ra_99_880.RO3.pep.all.fa.gz,fungi_mucoromycota1_collection
Rhizopus,microsporus,,,,,,,Ensembl,58291,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_mucoromycota1_collection/rhizopus_microsporus/pep/Rhizopus_microsporus.Rhimi_ATCC11559_1.pep.all.fa.gz,fungi_mucoromycota1_collection
Rhizopus,microsporus,var. microsporus,,,,,,Ensembl,86635,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_mucoromycota1_collection/rhizopus_microsporus_var_microsporus/pep/Rhizopus_microsporus_var_microsporus.Rhimi_ATCC52814_1.pep.all.fa.gz,fungi_mucoromycota1_collection
Rhodotorula,graminis,,WP1,,,,,Ensembl,578459,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/rhodotorula_graminis_wp1/pep/Rhodotorula_graminis_wp1.Rhoba1_1.pep.all.fa.gz,fungi_basidiomycota1_collection
Rhodotorula,sp.,,JG-1b,,,,,Ensembl,1305733,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/rhodotorula_sp_jg_1b/pep/Rhodotorula_sp_jg_1b.Rhosp1.pep.all.fa.gz,fungi_basidiomycota1_collection
Rhodotorula,toruloides,,,,,,,Ensembl,5286,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/rhodotorula_toruloides/pep/Rhodotorula_toruloides.IFO0880_HGAP3_v1.pep.all.fa.gz,fungi_basidiomycota1_collection
Rhodotorula,toruloides,,ATCC 204091,,,,,Ensembl,1001064,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/rhodotorula_toruloides_atcc_204091/pep/Rhodotorula_toruloides_atcc_204091.R.glutinis2.pep.all.fa.gz,fungi_basidiomycota1_collection
Rhodotorula,toruloides,,NP11,,,,,Ensembl,1130832,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/rhodotorula_toruloides_np11/pep/Rhodotorula_toruloides_np11.RHOziaDV1.0.pep.all.fa.gz,fungi_basidiomycota1_collection
Rhynchosporium,agropyri,,,,,,,Ensembl,914238,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/rhynchosporium_agropyri/pep/Rhynchosporium_agropyri.version_1.pep.all.fa.gz,fungi_ascomycota3_collection
Rhynchosporium,commune,,,,,,,Ensembl,914237,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/rhynchosporium_commune/pep/Rhynchosporium_commune.version_1.pep.all.fa.gz,fungi_ascomycota3_collection
Rhynchosporium,secalis,,,,,,,Ensembl,38038,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/rhynchosporium_secalis/pep/Rhynchosporium_secalis.version_1.pep.all.fa.gz,fungi_ascomycota3_collection
Rozella,allomycis,,CSF55,,,,,Ensembl,988480,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_rozellomycota1_collection/rozella_allomycis_csf55/pep/Rozella_allomycis_csf55.Rozella_k41_t100.pep.all.fa.gz,fungi_rozellomycota1_collection
Saccharomyces,arboricola,,H-6,,,,,Ensembl,1160507,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_arboricola_h_6/pep/Saccharomyces_arboricola_h_6.SacArb1.0.pep.all.fa.gz,fungi_ascomycota1_collection
Saccharomyces,cerevisiae,,,,,,,Ensembl,559292,ftp.ensemblgenomes.org/pub/fungi/current/fasta/saccharomyces_cerevisiae/pep/Saccharomyces_cerevisiae.R64-1-1.pep.all.fa.gz,
Saccharomyces,cerevisiae,,AWRI796,,,,,Ensembl,4932,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_awri796/pep/Saccharomyces_cerevisiae_awri796.ScAWRI796_v01.pep.all.fa.gz,fungi_ascomycota1_collection
Saccharomyces,cerevisiae,,CEN.PK113-7D,,,,,Ensembl,4932,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_cen_pk113_7d/pep/Saccharomyces_cerevisiae_cen_pk113_7d.ASM26988v1.pep.all.fa.gz,fungi_ascomycota1_collection
Saccharomyces,cerevisiae,,EC1118,,,,,Ensembl,4932,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_ec1118/pep/Saccharomyces_cerevisiae_ec1118.ASM21897v1.pep.all.fa.gz,fungi_ascomycota1_collection
Saccharomyces,cerevisiae,,FostersB,,,,,Ensembl,764097,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_fostersb/pep/Saccharomyces_cerevisiae_fostersb.ScFostersB_v01.pep.all.fa.gz,fungi_ascomycota1_collection
Saccharomyces,cerevisiae,,FostersO,,,,,Ensembl,889517,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_fosterso/pep/Saccharomyces_cerevisiae_fosterso.ScFostersO_v01.pep.all.fa.gz,fungi_ascomycota1_collection
Saccharomyces,cerevisiae,,Kyokai no. 7,,,,,Ensembl,721032,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_kyokai_no_7/pep/Saccharomyces_cerevisiae_kyokai_no_7.K7_1.0.pep.all.fa.gz,fungi_ascomycota1_collection
Saccharomyces,cerevisiae,,Lalvin QA23,,,,,Ensembl,764098,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_lalvin_qa23/pep/Saccharomyces_cerevisiae_lalvin_qa23.ScQA23_v01.pep.all.fa.gz,fungi_ascomycota1_collection
Saccharomyces,cerevisiae,,P283,,,,,Ensembl,1177187,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_p283/pep/Saccharomyces_cerevisiae_p283.P283.pep.all.fa.gz,fungi_ascomycota1_collection
Saccharomyces,cerevisiae,,P301,,,,,Ensembl,1182968,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_p301/pep/Saccharomyces_cerevisiae_p301.p301.pep.all.fa.gz,fungi_ascomycota1_collection
Saccharomyces,cerevisiae,,R008,,,,,Ensembl,1182966,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_r008/pep/Saccharomyces_cerevisiae_r008.R008.pep.all.fa.gz,fungi_ascomycota1_collection
Saccharomyces,cerevisiae,,R103,,,,,Ensembl,1182967,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_r103/pep/Saccharomyces_cerevisiae_r103.R103.pep.all.fa.gz,fungi_ascomycota1_collection
Saccharomyces,cerevisiae,,RM11-1a,,,,,Ensembl,285006,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_rm11_1a/pep/Saccharomyces_cerevisiae_rm11_1a.ASM14936v1.pep.all.fa.gz,fungi_ascomycota1_collection
Saccharomyces,cerevisiae,,Vin13,,,,,Ensembl,764100,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_vin13/pep/Saccharomyces_cerevisiae_vin13.ScVIN13_v01.pep.all.fa.gz,fungi_ascomycota1_collection
Saccharomyces,cerevisiae,,VL3,,,,,Ensembl,764099,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_vl3/pep/Saccharomyces_cerevisiae_vl3.ScVL3_v01.pep.all.fa.gz,fungi_ascomycota1_collection
Saccharomyces,cerevisiae,,x Saccharomyces kudriavzevii VIN7,,,,,Ensembl,1296266,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7/pep/Saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7.ASM32610v1.pep.all.fa.gz,fungi_ascomycota1_collection
Saccharomyces,cerevisiae,,YJM1078,,,,,Ensembl,1292971,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1078/pep/Saccharomyces_cerevisiae_yjm1078.Sc_YJM1078_v1.pep.all.fa.gz,fungi_ascomycota2_collection
Saccharomyces,cerevisiae,,YJM1083,,,,,Ensembl,1293430,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1083/pep/Saccharomyces_cerevisiae_yjm1083.Sc_YJM1083_v1.pep.all.fa.gz,fungi_ascomycota2_collection
Saccharomyces,cerevisiae,,YJM1129,,,,,Ensembl,1294333,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1129/pep/Saccharomyces_cerevisiae_yjm1129.Sc_YJM1129_v1.pep.all.fa.gz,fungi_ascomycota2_collection
Saccharomyces,cerevisiae,,YJM1133,,,,,Ensembl,1294334,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1133/pep/Saccharomyces_cerevisiae_yjm1133.Sc_YJM1133_v1.pep.all.fa.gz,fungi_ascomycota2_collection
Saccharomyces,cerevisiae,,YJM1190,,,,,Ensembl,1294335,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/saccharomyces_cerevisiae_yjm1190/pep/Saccharomyces_cerevisiae_yjm1190.Sc_YJM1190_v1.pep.all.fa.gz,fungi_ascomycota3_collection
Saccharomyces,cerevisiae,,YJM1199,,,,,Ensembl,1294336,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/saccharomyces_cerevisiae_yjm1199/pep/Saccharomyces_cerevisiae_yjm1199.Sc_YJM1199_v1.pep.all.fa.gz,fungi_ascomycota3_collection
Saccharomyces,cerevisiae,,YJM1202,,,,,Ensembl,1294337,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1202/pep/Saccharomyces_cerevisiae_yjm1202.Sc_YJM1202_v1.pep.all.fa.gz,fungi_ascomycota2_collection
Saccharomyces,cerevisiae,,YJM1208,,,,,Ensembl,1294338,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/saccharomyces_cerevisiae_yjm1208/pep/Saccharomyces_cerevisiae_yjm1208.Sc_YJM1208_v1.pep.all.fa.gz,fungi_ascomycota3_collection
Saccharomyces,cerevisiae,,YJM1242,,,,,Ensembl,1294339,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1242/pep/Saccharomyces_cerevisiae_yjm1242.Sc_YJM1242_v1.pep.all.fa.gz,fungi_ascomycota2_collection
Saccharomyces,cerevisiae,,YJM1244,,,,,Ensembl,1294340,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1244/pep/Saccharomyces_cerevisiae_yjm1244.Sc_YJM1244_v1.pep.all.fa.gz,fungi_ascomycota2_collection
Saccharomyces,cerevisiae,,YJM1248,,,,,Ensembl,1294341,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1248/pep/Saccharomyces_cerevisiae_yjm1248.Sc_YJM1248_v1.pep.all.fa.gz,fungi_ascomycota2_collection
Saccharomyces,cerevisiae,,YJM1250,,,,,Ensembl,1294342,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1250/pep/Saccharomyces_cerevisiae_yjm1250.Sc_YJM1250_v1.pep.all.fa.gz,fungi_ascomycota2_collection
Saccharomyces,cerevisiae,,YJM1252,,,,,Ensembl,1294343,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1252/pep/Saccharomyces_cerevisiae_yjm1252.Sc_YJM1252_v1.pep.all.fa.gz,fungi_ascomycota2_collection
Saccharomyces,cerevisiae,,YJM1273,,,,,Ensembl,1294344,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1273/pep/Saccharomyces_cerevisiae_yjm1273.Sc_YJM1273_v1.pep.all.fa.gz,fungi_ascomycota2_collection
Saccharomyces,cerevisiae,,YJM1304,,,,,Ensembl,1294345,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1304/pep/Saccharomyces_cerevisiae_yjm1304.Sc_YJM1304_v1.pep.all.fa.gz,fungi_ascomycota2_collection
Saccharomyces,cerevisiae,,YJM1307,,,,,Ensembl,1294346,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1307/pep/Saccharomyces_cerevisiae_yjm1307.Sc_YJM1307_v1.pep.all.fa.gz,fungi_ascomycota2_collection
Saccharomyces,cerevisiae,,YJM1311,,,,,Ensembl,1294347,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1311/pep/Saccharomyces_cerevisiae_yjm1311.Sc_YJM1311_v1.pep.all.fa.gz,fungi_ascomycota2_collection
Saccharomyces,cerevisiae,,YJM1326,,,,,Ensembl,1294348,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/saccharomyces_cerevisiae_yjm1326/pep/Saccharomyces_cerevisiae_yjm1326.Sc_YJM1326_v1.pep.all.fa.gz,fungi_ascomycota3_collection
Saccharomyces,cerevisiae,,YJM1332,,,,,Ensembl,1294349,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1332/pep/Saccharomyces_cerevisiae_yjm1332.Sc_YJM1332_v1.pep.all.fa.gz,fungi_ascomycota2_collection
Saccharomyces,cerevisiae,,YJM1336,,,,,Ensembl,1294350,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1336/pep/Saccharomyces_cerevisiae_yjm1336.Sc_YJM1336_v1.pep.all.fa.gz,fungi_ascomycota2_collection
Saccharomyces,cerevisiae,,YJM1338,,,,,Ensembl,1294351,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/saccharomyces_cerevisiae_yjm1338/pep/Saccharomyces_cerevisiae_yjm1338.Sc_YJM1338_v1.pep.all.fa.gz,fungi_ascomycota3_collection
Saccharomyces,cerevisiae,,YJM1341,,,,,Ensembl,1294352,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1341/pep/Saccharomyces_cerevisiae_yjm1341.Sc_YJM1341_v1.pep.all.fa.gz,fungi_ascomycota2_collection
Saccharomyces,cerevisiae,,YJM1342,,,,,Ensembl,1294353,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1342/pep/Saccharomyces_cerevisiae_yjm1342.Sc_YJM1342_v1.pep.all.fa.gz,fungi_ascomycota2_collection
Saccharomyces,cerevisiae,,YJM1355,,,,,Ensembl,1294354,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1355/pep/Saccharomyces_cerevisiae_yjm1355.Sc_YJM1355_v1.pep.all.fa.gz,fungi_ascomycota2_collection
Saccharomyces,cerevisiae,,YJM1356,,,,,Ensembl,1294355,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/saccharomyces_cerevisiae_yjm1356/pep/Saccharomyces_cerevisiae_yjm1356.Sc_YJM1356_v1.pep.all.fa.gz,fungi_ascomycota3_collection
Saccharomyces,cerevisiae,,YJM1381,,,,,Ensembl,1294356,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1381/pep/Saccharomyces_cerevisiae_yjm1381.Sc_YJM1381_v1.pep.all.fa.gz,fungi_ascomycota2_collection
