Tetrapisispora	phaffii		CBS 4417		1071381	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/tetrapisispora_phaffii_cbs_4417/pep/Tetrapisispora_phaffii_cbs_4417.ASM23690v1.pep.all.fa.gz
Thermothelomyces	thermophila		ATCC 42464		573729	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/thermothelomyces_thermophila_atcc_42464/pep/Thermothelomyces_thermophila_atcc_42464.ASM22609v1.pep.all.fa.gz
Thielavia	terrestris		NRRL 8126		578455	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/thielavia_terrestris_nrrl_8126/pep/Thielavia_terrestris_nrrl_8126.ASM22611v1.pep.all.fa.gz
Thielaviopsis	punctulata				72032	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/thielaviopsis_punctulata/pep/Thielaviopsis_punctulata.ASM96861v1.pep.all.fa.gz
Tilletia	caries				13290	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/tilletia_caries/pep/Tilletia_caries.ASM164500v1.pep.all.fa.gz
Tilletia	controversa				13291	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/tilletia_controversa/pep/Tilletia_controversa.ASM164504v1.pep.all.fa.gz
Tilletia	indica				43049	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/tilletia_indica/pep/Tilletia_indica.ASM164501v1.pep.all.fa.gz
Tilletia	walkeri				117179	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/tilletia_walkeri/pep/Tilletia_walkeri.ASM164505v1.pep.all.fa.gz
Tilletiaria	anomala		UBC 951		1037660	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/tilletiaria_anomala_ubc_951/pep/Tilletiaria_anomala_ubc_951.Tilletiaria_anomala_UBC_951_v1.0.pep.all.fa.gz
Tolypocladium	ophioglossoides		CBS 100239		1163406	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/tolypocladium_ophioglossoides_cbs_100239/pep/Tolypocladium_ophioglossoides_cbs_100239.Tophv1.0.pep.all.fa.gz
Torrubiella	hemipterigena				1531966	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/torrubiella_hemipterigena/pep/Torrubiella_hemipterigena.Allpaths-LG.pep.all.fa.gz
Tortispora	caseinolytica		NRRL Y-17796		767744	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/tortispora_caseinolytica_nrrl_y_17796/pep/Tortispora_caseinolytica_nrrl_y_17796.Canca1.pep.all.fa.gz
Torulaspora	delbrueckii		CBS 1146		1076872	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/torulaspora_delbrueckii/pep/Torulaspora_delbrueckii.ASM24337v1.pep.all.fa.gz
Trachipleistophora	hominis				72359	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_microsporidia1_collection/trachipleistophora_hominis/pep/Trachipleistophora_hominis.ASM31613v1.pep.all.fa.gz
Trametes	cinnabarina				5643	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/trametes_cinnabarina/pep/Trametes_cinnabarina.BN946.pep.all.fa.gz
Trametes	pubescens				154538	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/trametes_pubescens/pep/Trametes_pubescens.ASM189594v1.pep.all.fa.gz
Trametes	versicolor		FP-101664 SS1		717944	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/trametes_versicolor_fp_101664_ss1/pep/Trametes_versicolor_fp_101664_ss1.Trametes_versicolor_v1.0.pep.all.fa.gz
Tremella	mesenterica		DSM 1558		578456	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/tremella_mesenterica_dsm_1558/pep/Tremella_mesenterica_dsm_1558.Treme1.pep.all.fa.gz
Trichoderma	atroviride		IMI 206040		452589	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichoderma_atroviride_imi_206040/pep/Trichoderma_atroviride_imi_206040.TRIAT_v2.0.pep.all.fa.gz
Trichoderma	gamsii				398673	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/trichoderma_gamsii/pep/Trichoderma_gamsii.ASM148177v1.pep.all.fa.gz
Trichoderma	guizhouense				1491466	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/trichoderma_guizhouense/pep/Trichoderma_guizhouense.ASM202278v1.pep.all.fa.gz
Trichoderma	reesei		RUT C-30		1344414	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichoderma_reesei_rut_c_30/pep/Trichoderma_reesei_rut_c_30.TrireRUTC30_1.pep.all.fa.gz
Trichoderma	virens		Gv29-8		413071	ftp.ensemblgenomes.org/pub/fungi/current/fasta/trichoderma_virens/pep/Trichoderma_virens.ASM17099v1.pep.all.fa.gz
Trichophyton	benhamiae		CBS 112371		663331	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_benhamiae_cbs_112371/pep/Trichophyton_benhamiae_cbs_112371.ASM15112v2.pep.all.fa.gz
Trichophyton	equinum		CBS 127.97		559882	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_equinum_cbs_127_97/pep/Trichophyton_equinum_cbs_127_97.ASM15117v1.pep.all.fa.gz
Trichophyton	interdigitale		H6		1215336	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_interdigitale_h6/pep/Trichophyton_interdigitale_h6.Tric_rubr_H6_V2.pep.all.fa.gz
Trichophyton	interdigitale		MR816		1215338	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_interdigitale_mr816/pep/Trichophyton_interdigitale_mr816.Tric_inte_MR816_V1.pep.all.fa.gz
Trichophyton	rubrum		CBS 100081		1215328	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_rubrum_cbs_100081/pep/Trichophyton_rubrum_cbs_100081.Tric_fish_CBS_100081_V1.pep.all.fa.gz
Trichophyton	rubrum		CBS 118892		559305	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_rubrum_cbs_118892/pep/Trichophyton_rubrum_cbs_118892.ASM15142v1.pep.all.fa.gz
Trichophyton	rubrum		CBS 202.88		1215334	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_rubrum_cbs_202_88/pep/Trichophyton_rubrum_cbs_202_88.Tric_raub_CBS_202_88_V2.pep.all.fa.gz
Trichophyton	rubrum		CBS 288.86		1215330	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_rubrum_cbs_288_86/pep/Trichophyton_rubrum_cbs_288_86.Tric_fish_CBS_288_86_V1.pep.all.fa.gz
Trichophyton	rubrum		CBS 289.86		1215329	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_rubrum_cbs_289_86/pep/Trichophyton_rubrum_cbs_289_86.Tric_kane_CBS_289_86_V1.pep.all.fa.gz
Trichophyton	rubrum		CBS 735.88		1215332	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_rubrum_cbs_735_88/pep/Trichophyton_rubrum_cbs_735_88.Tric_megn_CBS_735_88_V1.pep.all.fa.gz
Trichophyton	rubrum		D6		1215335	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_rubrum_d6/pep/Trichophyton_rubrum_d6.Tric_rubr_D6_V1.pep.all.fa.gz
Trichophyton	rubrum		MR1448		1215339	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_rubrum_mr1448/pep/Trichophyton_rubrum_mr1448.Tric_rubr_M1448_V1.pep.all.fa.gz
Trichophyton	rubrum		MR1459		1215341	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_rubrum_mr1459/pep/Trichophyton_rubrum_mr1459.Tric_rubr_MR1459_V1.pep.all.fa.gz
Trichophyton	rubrum		MR850		1215337	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_rubrum_mr850/pep/Trichophyton_rubrum_mr850.Tric_rubr_MR-850_V1.pep.all.fa.gz
Trichophyton	soudanense		CBS 452.61		1215331	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_soudanense_cbs_452_61/pep/Trichophyton_soudanense_cbs_452_61.Tric_soud_CBS_452_61_V1.pep.all.fa.gz
Trichophyton	tonsurans		CBS 112818		647933	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_tonsurans_cbs_112818/pep/Trichophyton_tonsurans_cbs_112818.ASM15145v1.pep.all.fa.gz
Trichophyton	verrucosum		HKI 0517		663202	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/trichophyton_verrucosum_hki_0517/pep/Trichophyton_verrucosum_hki_0517.ASM15150v1.pep.all.fa.gz
Trichophyton	violaceum				34388	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/trichophyton_violaceum/pep/Trichophyton_violaceum.CMCC_F_T3l.pep.all.fa.gz
Trichosporon	asahii	var. asahii	CBS 2479		1186058	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/trichosporon_asahii_var_asahii_cbs_2479/pep/Trichosporon_asahii_var_asahii_cbs_2479.Trichosporon_asahii_1.pep.all.fa.gz
Trichosporon	asahii	var. asahii	CBS 8904		1220162	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/trichosporon_asahii_var_asahii_cbs_8904/pep/Trichosporon_asahii_var_asahii_cbs_8904.ASM29921v2.pep.all.fa.gz
Tsuchiyaea	wingfieldii		CBS 7118		1295528	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/tsuchiyaea_wingfieldii_cbs_7118/pep/Tsuchiyaea_wingfieldii_cbs_7118.Tsuc_wing_CBS7118_V1.pep.all.fa.gz
Tuber	melanosporum		Mel28		656061	ftp.ensemblgenomes.org/pub/fungi/current/fasta/tuber_melanosporum/pep/Tuber_melanosporum.ASM15164v1.pep.all.fa.gz
Tulasnella	calospora		MUT 4182		1051891	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/tulasnella_calospora_mut_4182/pep/Tulasnella_calospora_mut_4182.Tulasnella_calospora_AL13_4D_v1.0.pep.all.fa.gz
Umbilicaria	pustulata				136370	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/umbilicaria_pustulata/pep/Umbilicaria_pustulata.Lasallia_pustulata_v1.pep.all.fa.gz
Uncinocarpus	reesii		1704		336963	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/uncinocarpus_reesii_1704/pep/Uncinocarpus_reesii_1704.ASM351v2.pep.all.fa.gz
Ustilaginoidea	virens				1159556	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/ustilaginoidea_virens/pep/Ustilaginoidea_virens.Assembly_for_version_1_of_the_Villosiclava_virens_genome.pep.all.fa.gz
Ustilago	bromivora				307758	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/ustilago_bromivora/pep/Ustilago_bromivora.UBRO_v3.pep.all.fa.gz
Ustilago	maydis		521		237631	ftp.ensemblgenomes.org/pub/fungi/current/fasta/ustilago_maydis/pep/Ustilago_maydis.Umaydis521_2.0.pep.all.fa.gz
Valsa	mali				105487	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/valsa_mali/pep/Valsa_mali.ASM81815v1.pep.all.fa.gz
Valsa	mali	var. pyri			694573	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/valsa_mali_var_pyri/pep/Valsa_mali_var_pyri.ASM81338v1.pep.all.fa.gz
Vanderwaltozyma	polyspora		DSM 70294		436907	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/vanderwaltozyma_polyspora_dsm_70294/pep/Vanderwaltozyma_polyspora_dsm_70294.ASM15003v1.pep.all.fa.gz
Vavraia	culicis	subsp. floridensis			948595	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_microsporidia1_collection/vavraia_culicis_subsp_floridensis/pep/Vavraia_culicis_subsp_floridensis.Vavr_culi_floridensis_V1.pep.all.fa.gz
Verruconis	gallopava				253628	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/verruconis_gallopava/pep/Verruconis_gallopava.O_gall_CBS43764.pep.all.fa.gz
Verticillium	alfalfae		VaMs.102		526221	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/verticillium_alfalfae_vams_102/pep/Verticillium_alfalfae_vams_102.ASM15082v1.pep.all.fa.gz
Verticillium	dahliae		JR2		1202531	ftp.ensemblgenomes.org/pub/fungi/current/fasta/verticillium_dahliaejr2/pep/Verticillium_dahliaejr2.VDAG_JR2v.4.0.pep.all.fa.gz
Verticillium	dahliae		VdLs.17		498257	ftp.ensemblgenomes.org/pub/fungi/current/fasta/verticillium_dahliae/pep/Verticillium_dahliae.ASM15067v2.pep.all.fa.gz
Verticillium	longisporum				100787	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/verticillium_longisporum/pep/Verticillium_longisporum.vl2.denovo.v1.pep.all.fa.gz
Vittaforma	corneae		ATCC 50505		993615	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_microsporidia1_collection/vittaforma_corneae_atcc_50505/pep/Vittaforma_corneae_atcc_50505.Vitt_corn_V1.pep.all.fa.gz
Wallemia	ichthyophaga		EXF-994		1299270	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/wallemia_ichthyophaga_exf_994/pep/Wallemia_ichthyophaga_exf_994.Wallemia_ichthyophaga_version_1.0.pep.all.fa.gz
Wallemia	mellicola		CBS 633.66		671144	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/wallemia_mellicola_cbs_633_66/pep/Wallemia_mellicola_cbs_633_66.Wallemia_sebi_v1.0.pep.all.fa.gz
Wickerhamomyces	anomalus		NRRL Y-366-8		683960	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/wickerhamomyces_anomalus_nrrl_y_366_8/pep/Wickerhamomyces_anomalus_nrrl_y_366_8.Wican1.pep.all.fa.gz
Wickerhamomyces	ciferrii				1041607	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/wickerhamomyces_ciferrii/pep/Wickerhamomyces_ciferrii.ASM31348v1.pep.all.fa.gz
Xanthophyllomyces	dendrorhous				5421	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/xanthophyllomyces_dendrorhous/pep/Xanthophyllomyces_dendrorhous.Xden1.pep.all.fa.gz
Xylona	heveae		TC161		1328760	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/xylona_heveae_tc161/pep/Xylona_heveae_tc161.Xylona_heveae_TC161_v1.0.pep.all.fa.gz
Yarrowia	lipolytica		CLIB122		284591	ftp.ensemblgenomes.org/pub/fungi/current/fasta/yarrowia_lipolytica/pep/Yarrowia_lipolytica.GCA_000002525.1.pep.all.fa.gz
Zygosaccharomyces	bailii		ISA1307		1355161	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/zygosaccharomyces_bailii_isa1307/pep/Zygosaccharomyces_bailii_isa1307.Z_bailii_ISA1307_version_3.pep.all.fa.gz
Zygosaccharomyces	parabailii				1365886	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/zygosaccharomyces_parabailii/pep/Zygosaccharomyces_parabailii.ASM198439v2.pep.all.fa.gz
Zygosaccharomyces	rouxii		CBS 732		559307	ftp://ftp.ensemblgenomes.org/pub/fungi/release-39/fasta/fungi_ascomycota1_collection/zygosaccharomyces_rouxii/pep/Zygosaccharomyces_rouxii.ASM2636v1.pep.all.fa.gz
Zymoseptoria	brevis				1047168	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/zymoseptoria_brevis/pep/Zymoseptoria_brevis.ASM96659v1.pep.all.fa.gz
Zymoseptoria	tritici		IPO323		336722	ftp.ensemblgenomes.org/pub/fungi/current/fasta/zymoseptoria_tritici/pep/Zymoseptoria_tritici.MG2.pep.all.fa.gz
